Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
C=C1CC(c2ccccc2)CC1Cc1cccc1,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0004662,0.0026177,['O=CN1C(=O)C(Cc2ccco2)CC1c1ccccc1'],18,-0.0021515,40
C=C1CCCC1C1CCCC1,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0016031,0.0026177,['CC1CC(=O)C(C2(C(=O)NCc3ccccc3)OCCO2)O1'],11,-0.0010146,40
C=C(CCc1ccccc1)C1CCCC1,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0016031,0.0026177,['CC1CC(=O)C(C2(C(=O)NCc3ccccc3)OCCO2)O1'],15,-0.0010146,40
C=C1CCC(=C)C(Cc2ccccc2)C1=C,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0263319,0.00212195,['O=C1CCC(=O)C(Oc2ccc(Cl)cc2)C1=O'],16,0.024209949999999997,40
C=C1CC(=Cc2ccccc2)C(=C)c2ccccc21,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0198531,0.00212195,['O=C1CC(=Cc2ccccc2O)C(=O)c2ccccc21'],19,0.017731149999999998,40
C=C1C2C=CCC1C2,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],8,-0.00026384999999999994,40
C=C1C2CC=C(c3cccc3)C1C2,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],13,-0.00026384999999999994,40
C=C1CCCC(=CCCc2ccccc2)C1=C,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0179131,0.00212195,['O=C1CCCC(=CCSc2ccccc2O)C1=O'],17,0.01579115,40
C=C1CC(=Cc2ccccc2)CC(=C)c2ccccc21,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0070242,0.00212195,['O=C1CC(=Cc2ccccc2Br)OC(=O)c2ccccc21'],20,0.00490225,40
c1ccc2c(c1)CCCCC2,2,0.851063829787234,2,3.9215686274509802,0.0022379,0.00430705,0.0022379,"['CC(C)=C1CCOC(=O)c2ccccc21', 'O=C1CC(=Cc2ccccc2Br)OC(=O)c2ccccc21']",11,0.0020691499999999996,40
C=C1CCCC(=C)c2ccccc21,2,0.851063829787234,1,1.9607843137254901,0.0022379,0.0015899,0.0026177,['CC(C)=C1CCOC(=O)c2ccccc21'],13,-0.0010278000000000002,40
c1cccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0062589,0.00212195,['O=Cc1c(Cc2ccccc2O)[nH]c(-c2ccccc2)c1-c1ccccc1'],5,0.00413695,40
c1ccc2c(c1)CCc1ccccc1C2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0002878,0.0026177,['O=C1CCC2(Cc3ccccc3Oc3ccccc32)C(=O)O1'],15,-0.0023299,40
C=C1CCC2(Cc3ccccc3Cc3ccccc32)C(=C)C1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0002878,0.0026177,['O=C1CCC2(Cc3ccccc3Oc3ccccc32)C(=O)O1'],22,-0.0023299,40
c1ccc2c(c1)Cc1ccccc1C2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0070812,0.00212195,['CCC1(O)c2ccccc2C(=O)c2ccc(OC)cc21'],14,0.00495925,40
[CH]1CCCc2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0059146,0.00212195,['O=C[SH]1(=O)CCC(=O)c2ccccc21'],10,0.00379265,40
C=C(CCC(=C)c1ccccc1)Cc1cccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0037799,0.00212195,['O=C(CCC(=O)c1ccccc1)Nc1cccs1'],18,0.00165795,40
C=C1C=CC(=C)C1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0115181,0.00212195,['O=C1C=C(CBr)C(=O)N1c1ccccc1'],7,0.009396149999999999,40
C=C1CC(=C2CC(=C)c3ccccc3C2=C)Cc2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0375931,0.00212195,['O=C1CC(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21'],23,0.03547115,40
c1ccc(-c2cc3ccccc3c2)cc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['c1ccc(-c2nc3ccccc3o2)cc1'],15,-0.0026177,40
C=C1CCC2(C=C(c3ccccc3)C2=C)CC(=C)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21'],24,-0.0026177,40
c1ccc2c(c1)CCCCCC2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21'],12,-0.0026177,40
C=C1CCC(=C)C1c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0002419,0.0026177,['O=C1CCC(=O)N1c1ccccc1'],13,-0.0023758,40
C=C1CC(=Cc2cccc3ccccc23)C(=C)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0362463,0.00212195,['O=C1CC(=Nc2cccc3cccnc23)C(=O)c2ccccc21'],23,0.034124350000000005,40
C=C1CCC(=C)C1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0002419,0.0026177,['O=C1CCC(=O)N1c1ccccc1'],7,-0.0023758,40
C=C1CC(=C)c2ccccc2C1=C,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0362463,0.00212195,['O=C1CC(=Nc2cccc3cccnc23)C(=O)c2ccccc21'],13,0.034124350000000005,40
C1=C2CCCC1c1ccccc12,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.013749,0.00212195,['O=C1CCC2C(Cl)=C1c1ccccc12'],12,0.01162705,40
C=C1CC(C2Cc3ccccc3C2)C(=C)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0055616,0.00212195,['O=C1OC(C2Cc3ccccc3O2)C(=O)c2ccccc21'],21,0.00343965,40
C=C1CCC(=C)C2(CC2)CC1c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0014143,0.0026177,['O=C1CCC(=O)C2(CC2)CC1c1ccccc1'],17,-0.0012034,40
C=C1CCC(C2(CC(=C)c3ccccc3)CCCc3ccccc32)C1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0032573,0.00212195,['O=C1CCC(C2(CC(=O)c3ccccc3)CCCc3ccccc32)C1'],25,0.0011353499999999998,40
C=C1CCC(=CC2CC(=C)c3ccccc3C2)C(=C)C1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC(=CC2CC(=O)c3ccccc3O2)C(=O)O1'],20,-0.0026177,40
c1ccc2c3c(cc2c1)CCCC3,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCc2oc3ccccc3c2C1=O'],13,-0.0026177,40
C=C1CCc2cc3ccccc3c2C1=C,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCc2oc3ccccc3c2C1=O'],15,-0.0026177,40
C=C1CCCC(=C)C1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC(=CC2CC(=O)c3ccccc3O2)C(=O)O1'],8,-0.0026177,40
c1ccc2c(c1)CCC1CCCCC1C2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.000177,0.0026177,['CCC(C)OC1COC(=O)C2Cc3ccccc3OC(=O)C12'],15,-0.0024407,40
c1ccc2c(c1)CCCC2,15,7.317073170731707,14,26.923076923076923,0.0071001,0.0074923,0.0071001,"['O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21', 'O=C1OC(=Cc2ccccc2)C(O)c2ccccc21', 'O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1', 'CC(C)(C)OC(=O)N1CC(=O)c2ccccc2C1=O', 'O=C1Cc2ccccc2C(=O)N1OCc1ccccc1', 'CC(=O)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1', 'CC(=O)OCc1ccccc1C1CC(=O)c2ccccc2C1=O', 'O=C1Cc2ccccc2C(=O)N1O', 'O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1', 'O=C1Cc2cc(Br)ccc2OC1O', 'O=C1CC(=O)c2ccccc2N1', 'O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21', 'O=C1Cc2ccccc2C(=O)C1O', 'C=C1CC(=O)c2ccccc2C1O']",10,0.00039220000000000053,50
c1ccccc1,13,6.341463414634147,11,21.153846153846153,0.0071001,0.0079597,0.0070578,"['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1', 'O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1', 'O=C1Cc2ccccc2C(=O)N1OCc1ccccc1', 'CC(=O)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1', 'O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21', 'N#CC1(CCc2ccccc2)NC(=O)NC1=O', 'CC(=O)OCc1ccccc1C1CC(=O)c2ccccc2C1=O', 'O=C1C=C(O)C(COC(=O)c2ccccc2C(=O)O)CO1', 'NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1', 'O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O', 'NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1']",6,0.0009018999999999998,50
C=C1CC(=C)c2ccccc2C1,9,4.390243902439024,5,9.615384615384617,0.0071001,0.001166,0.0079597,"['O=C1Cc2ccccc2C(=O)N1OCc1ccccc1', 'O=C1Cc2ccccc2C(=O)N1O', 'O=C1CC(=O)c2ccccc2N1', 'O=C1Cc2ccccc2C(=O)C1O', 'C=C1CC(=O)c2ccccc2C1O']",12,-0.0067937,50
C=C1CCc2ccccc21,8,3.902439024390244,4,7.6923076923076925,0.0071001,0.00778725,0.0071001,"['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21', 'O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O', 'COC(=O)C1(C(=O)OC)Cc2ccccc2C1=O', 'CCC1c2ccccc2C(=O)C1(O)C(=O)OC']",10,0.0006871500000000001,50
c1ccc2cccc2c1,7,3.414634146341464,3,5.769230769230769,0.0071001,0.0007962,0.0071424,"['COC(=O)C(=Cc1ccc2oc(-c3ccccc3)nc2c1)OC', 'O=Cc1oc2ccccc2c1-c1ccccc1', 'O=c1oc2ccc(O)cc2n1Cc1ccccc1']",9,-0.0063462,50
C=C1CCC(=C)c2ccccc21,7,3.414634146341464,3,5.769230769230769,0.0071001,0.0110281,0.0070249,"['CC(C)(C)OC(=O)N1CC(=O)c2ccccc2C1=O', 'CC(=O)OCc1ccccc1C1CC(=O)c2ccccc2C1=O', 'O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1']",12,0.004003200000000001,50
c1ccc2c(c1)CCC2,6,2.9268292682926833,6,11.538461538461538,0.0071001,0.00778725,0.0071001,"['O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21', 'COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21', 'O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O', 'COC(=O)C1(C(=O)OC)Cc2ccccc2C1=O', 'CCC1c2ccccc2C(=O)C1(O)C(=O)OC', 'O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1']",9,0.0006871500000000001,50
C=C1CCc2ccccc2C1,5,2.4390243902439024,2,3.8461538461538463,0.0071001,0.006443450000000001,0.0071001,"['O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1', 'O=C1Cc2cc(Br)ccc2OC1O']",11,-0.0006566499999999991,50
c1ccc(C2CCCC2)cc1,4,1.951219512195122,2,3.8461538461538463,0.0071001,0.00035945,0.00736895,"['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1', 'NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1']",11,-0.0070095,50
c1ccc(-c2ccccc2)cc1,4,1.951219512195122,2,3.8461538461538463,0.0071001,0.0027854,0.00736895,"['O=Cc1cc(C(=O)O)cc(-c2ccccc2O)n1', 'O=C(O)Cc1ccc(C(=O)O)c(O)c1-c1ccccc1']",12,-0.0045835500000000005,50
C=C1CCCc2ccccc21,4,1.951219512195122,2,3.8461538461538463,0.0071001,0.021468,0.00704135,"['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1', 'CC(=O)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1']",11,0.014426650000000001,50
c1ccc2ccccc2c1,3,1.4634146341463417,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],10,0.01728,50
C1=C2Cc3ccccc3CCC2CCC1,3,1.4634146341463417,1,1.9230769230769231,0.0071001,0.0027794,0.0071424,['CN1C=C2Nc3ccccc3CCN2CC1'],15,-0.0043630000000000006,50
C=C1C(c2ccccc2)=Cc2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.120705,0.0070578,['O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21'],16,0.1136472,50
C=C1CCCCC1=Cc1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.026802,0.0070578,['O=C1OC(F)COC1=Cc1ccccc1'],14,0.0197442,50
C=C(c1ccccc1)c1ccc2ccccc2c1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],18,0.01728,50
c1ccc(-c2cc3ccccc3c2)cc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0298348,0.0070578,['COC(=O)C(=Cc1ccc2oc(-c3ccccc3)nc2c1)OC'],15,0.022777000000000002,50
C=C1(=C)c2ccccc2-c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],15,8.459999999999978e-05,50
C=C1CC(=Cc2ccccc2)Cc2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=C1OC(=Cc2ccccc2)C(O)c2ccccc21'],18,-0.0071424,50
C=c1cc2ccccc2c1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0007962,0.0071424,['O=c1oc2ccc(O)cc2n1Cc1ccccc1'],10,-0.0063462,50
C=C1C=Cc2ccccc2C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0428171,0.0070578,['CCC(C)OC(=O)C1=Cc2ccccc2CC1=O'],11,0.035759299999999994,50
C=c1cc2ccccc2c1Cc1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0007962,0.0071424,['O=c1oc2ccc(O)cc2n1Cc1ccccc1'],17,-0.0063462,50
C=C1CCC(=Cc2ccccc2)CC1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0123278,0.0070578,['O=C1CCC(=Cc2ccccc2)OC1O'],14,0.0052699999999999995,50
C=C1Cc2cc3ccccc3c2C(=C)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0152369,0.0070578,['O=C1c2ccccc2C(=O)C(O)(Cc2ccccc2)c2nc3ccccc3n21'],20,0.008179099999999998,50
C=C1c2ccccc2C(=C)C(Cc2ccccc2)c2cc3ccccc3c21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0152369,0.0070578,['O=C1c2ccccc2C(=O)C(O)(Cc2ccccc2)c2nc3ccccc3n21'],27,0.008179099999999998,50
C=C1CC(=C)C(CCc2ccccc2)C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0002453,0.0071424,['N#CC1(CCc2ccccc2)NC(=O)NC1=O'],15,-0.0068971,50
C=C1C=Cc2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.120705,0.0070578,['O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21'],10,0.1136472,50
C=C(=C)(c1ccccc1)C1CCCC1c1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],20,-0.0068411,50
C=C1CCC(=C)C1,2,0.975609756097561,2,3.8461538461538463,0.0071001,0.0002741,0.00736895,"['N#CC1(CCc2ccccc2)NC(=O)NC1=O', 'CC1(C)OC(=O)N(Cc2ccccc2)C1=O']",7,-0.00709485,50
C=C1C=CC(=C)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.1043228,0.0070578,['COc1ccc2c(c1)C(=O)C(SC)=CC2=O'],12,0.09726499999999999,50
C=C1CC(c2ccccc2)C(=C)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0131275,0.0070578,['CC(=O)OCc1ccccc1C1CC(=O)c2ccccc2C1=O'],18,0.0060697,50
C=C1C=CC(CCC(=C)c2ccccc2)CC1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0009928,0.0071424,['O=C1C=C(O)C(COC(=O)c2ccccc2C(=O)O)CO1'],17,-0.0061496,50
C=C1CCc2cccc2C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],10,0.00852,50
C=C(=C)(c1ccccc1)C1CCCC1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],14,-0.0068411,50
C=C1CC(Cc2ccccc2)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0017226,0.0071424,['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'],17,-0.005419800000000001,50
C=C(CCc1ccccc1)C1Cc2ccccc2C1=C,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0095686,0.0070578,['O=C(OCc1ccc([N+](=O)[O-])cc1)C1(O)Oc2ccccc2C1=O'],20,0.0025107999999999997,50
C=C1CCC(=C2CCCCC2=C)C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0075955,0.0070578,['O=C1CCC(=C2SCC(O)NC2=O)N1'],13,0.0005376999999999995,50
c1ccc2c(c1)CC2,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0046128,0.0071424,['CC(=O)C1(c2ccccc2)Nc2ccc(Cl)cc21'],8,-0.0025296,50
C=C1CCc2cc(-c3ccccc3)cc2C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],16,0.00852,50
C=C1CCCC(=C)C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],8,0.06300159999999999,50
C1=CC1Cc1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],10,0.06300159999999999,50
C=C1CCC(C2C=C2)C(=C)C1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],11,0.06300159999999999,50
C=C1C=CCC(=C)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0160983,0.0070578,['COCC1=CCC(=O)c2ccccc2C1=O'],13,0.0090405,50
C=C1CCC(=C)C1Cc1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0003029,0.0071424,['CC1(C)OC(=O)N(Cc2ccccc2)C1=O'],14,-0.0068395,50
C=C(c1ccccc1)C1CCCC1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0004176,0.0071424,['NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1'],13,-0.0067248,50
C=c1ccc2c(C3CCCC3)cccc2c1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0452213,0.0070578,['COC(=O)c1cc(N2CCCC2)c2ccc(=O)oc2c1C(=O)OC'],16,0.038163499999999996,50
C=c1ccc2ccccc2c1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0452213,0.0070578,['COC(=O)c1cc(N2CCCC2)c2ccc(=O)oc2c1C(=O)OC'],11,0.038163499999999996,50
C=C(CC(C(=C)c1ccccc1)C1CCC1=C)c1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0059466,0.0071424,['O=C(CC(C(=O)c1ccc(Cl)cc1)C1CCC1=O)c1ccc(Cl)cc1'],23,-0.0011958000000000003,50
C=C(=C)(c1ccccc1)c1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0070578,0.0071424,['O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1'],15,-8.459999999999978e-05,50
c1ccc(C2Cc3ccccc32)cc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0046128,0.0071424,['CC(=O)C1(c2ccccc2)Nc2ccc(Cl)cc21'],14,-0.0025296,50
C=C1CC(c2ccccc2)Cc2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0079597,0.0070578,['CC(=O)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1'],17,0.0009018999999999998,50
C=C1CCCCC1c1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0004726,0.0071424,['CC(C)(C)OC1COC(=O)C(c2ccccc2)S1'],13,-0.0066698,50
C=C(c1ccccc1)C1CCCC1c1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0004176,0.0071424,['NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1'],19,-0.0067248,50
C=C1c2ccccc2-c2cc(-c3ccccc3)cc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.1270578,0.0070578,['O=C1c2ccccc2-c2oc(-c3ccccc3)c(Br)c21'],19,0.12,50
C=C1c2ccccc2-c2cccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.1270578,0.0070578,['O=C1c2ccccc2-c2oc(-c3ccccc3)c(Br)c21'],13,0.12,50
C=C1CC(=Cc2ccccc2)C(=C)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0343848,0.0070578,['O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21'],19,0.027327,50
c1ccc(-c2ccc3ccccc23)cc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=Cc1oc2ccccc2c1-c1ccccc1'],15,-0.0071424,50
C=C1CC(=C)c2ccccc21,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0053337,0.0071424,['O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1'],11,-0.0018086999999999999,50
C=C(CC=Cc1cccc1)c1ccccc1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0,0.0071424,['NC(=NOC(=O)c1ccccc1O)c1ccco1'],16,-0.0071424,50
C=C1CC=C2c3ccccc3CCCC12,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0339667,0.0070578,['COC(=O)C1=C2c3ccccc3CCOC2C(=O)C1(O)OC'],15,0.026908900000000003,50
C=C1Cc2ccccc2C(=C)C1CCc1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0006467,0.0071424,['O=C1Cc2ccccc2C(=O)N1OCc1ccccc1'],20,-0.0064957,50
,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0298348,0.0070578,['COC(=O)C(=Cc1ccc2oc(-c3ccccc3)nc2c1)OC'],0,0.022777000000000002,50
C=C1C(=C2CC(=C)c3ccccc3C2=C)Cc2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.2901352,0.0070578,['O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21'],22,0.2830774,50
C=C1(=C)c2ccccc2-c2cc(-c3ccccc3)ccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],21,8.459999999999978e-05,50
c1ccc2c(c1)cc1ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],13,8.459999999999978e-05,50
C=C(CC1CC(=C)c2ccccc2C1)C(=C)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0349763,0.0070578,['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'],22,0.027918500000000002,50
C=C1C=CCCC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0009928,0.0071424,['O=C1C=C(O)C(COC(=O)c2ccccc2C(=O)O)CO1'],7,-0.0061496,50
C=C1CCC(C2(Cc3ccccc3)C=C2)C(=C)C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],18,0.06300159999999999,50
C=C1C=CC2C(=C)C1Cc1ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.001816,0.0071424,['O=C1C=CC2C(=O)N1Cc1ccccc12'],15,-0.0053264,50
C1=CC2CC(C1)Cc1ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.001816,0.0071424,['O=C1C=CC2C(=O)N1Cc1ccccc12'],13,-0.0053264,50
C1=CCc2ccccc2CC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0160983,0.0070578,['COCC1=CCC(=O)c2ccccc2C1=O'],11,0.0090405,50
c1cc2c(c1)CCCC2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],9,0.00852,50
C1=Cc2ccccc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.120705,0.0070578,['O=C1C(c2cc([N+](=O)[O-])ccc2C(=O)O)=Nc2ccccc21'],9,0.1136472,50
C1=CCc2ccccc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.1043228,0.0070578,['COc1ccc2c(c1)C(=O)C(SC)=CC2=O'],10,0.09726499999999999,50
C=C1C=CCC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0165258,0.0070578,['CCC(F)(Br)C1=NOC(C)(CO)C1=O'],6,0.009468,50
C=C1CCCCC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0004726,0.0071424,['CC(C)(C)OC1COC(=O)C(c2ccccc2)S1'],7,-0.0066698,50
C=C1Cc2ccccc2C(CC2CC(=C)c3ccccc3C2=C)C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0110281,0.0070578,['O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1'],24,0.0039703,50
c1ccc2c(c1)Cc1cccc1-2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.1270578,0.0070578,['O=C1c2ccccc2-c2oc(-c3ccccc3)c(Br)c21'],12,0.12,50
