Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2c(c1)NCCO2,6,8.955223880597014,6,25.0,0.3880981,0.42291314999999996,0.3832365,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1']",10,0.03967664999999998,170
C1=NCOC1,4,5.970149253731343,4,16.666666666666664,0.3880981,0.40476885,0.3840397,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Br)cc1', 'O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(Cl)cc1']",5,0.02072915000000003,170
c1ccc2cocc2c1,4,5.970149253731343,4,16.666666666666664,0.3880981,0.44912185,0.3832365,"['COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O', 'CCOC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(F)cc3)c3ccc(Br)cc23)cc1']",9,0.06588535000000001,170
c1ccoc1,3,4.477611940298507,2,8.333333333333332,0.3880981,0.419865,0.3880981,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1', 'COc1cc(-c2oc(-c3ccccc3)c3ccc(F)cc23)oc1O']",5,0.03176689999999999,170
c1ccncc1,3,4.477611940298507,3,12.5,0.3880981,0.3163132,0.3946762,"['O=C1OC(=Cc2ccco2)N=C1c1ccc(-c2cccnc2)o1', 'O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21', 'O=C1C(Nc2cccnc2)=CC(=O)c2oc(=O)ccc21']",6,-0.07836299999999996,170
C1=NCCN1,3,4.477611940298507,3,12.5,0.3880981,0.4275635,0.3842137,"['O=C1NC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=Cc1ccccc1O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccc(Cl)cc2)N(O)C1=O']",5,0.043349799999999994,170
C1=NCCc2ccccc21,1,1.4925373134328357,1,4.166666666666666,0.3880981,0.3311076,0.3919825,['O=C1Oc2ccccc2N(O)C1=C1N=Cc2ccc(Cl)cc2C1=O'],10,-0.06087490000000001,170
c1ccc2c(c1)CCCO2,1,1.4925373134328357,1,4.166666666666666,0.3880981,0.3919825,0.3842137,['O=C1CC(=C2N=C(c3ccc(Br)cc3)C(=O)O2)c2cc(Br)ccc2O1'],10,0.00776880000000002,170
C1=CCc2ccccc2C1,1,1.4925373134328357,1,4.166666666666666,0.3880981,0.2310088,0.3919825,['O=C1C=C(Nc2cccnc2)C(=O)c2ccc(F)cc21'],10,-0.16097370000000003,170
C1=NCCC1,1,1.4925373134328357,1,4.166666666666666,0.3880981,0.3037838,0.3919825,['O=C1CC(=Cc2ccc(Br)cc2)N=C1c1ccc(Br)cc1'],5,-0.08819870000000002,170
c1ccccc1,26,38.80597014925373,20,83.33333333333334,0.4236618,0.42796164999999997,0.2087029,"['COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1', 'O=C1CC(=C2N=C(c3ccc(F)cc3)C(=O)O2)Nc2ccccc2O1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1OC(=Cc2coc(-c3ccccc3O)n2)N=C1c1ccc(F)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1O', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc(Br)cc1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc([N+](=O)[O-])cc1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O']",6,0.21925874999999997,180
c1ccc2cocc2c1,8,11.940298507462686,8,33.33333333333333,0.4236618,0.4470806,0.39843765,"['COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1']",9,0.04864295000000002,180
C1=NCCO1,7,10.44776119402985,7,29.166666666666668,0.4236618,0.4202113,0.4271123,"['O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O']",5,-0.0069009999999999905,180
c1ccc2c(c1)NCCO2,6,8.955223880597014,6,25.0,0.4236618,0.43153055,0.41880855,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1', 'O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc(Br)cc1', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc([N+](=O)[O-])cc1']",10,0.012722000000000011,180
c1ccoc1,6,8.955223880597014,6,25.0,0.4236618,0.4296961,0.4236618,"['O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1NC(c2cccs2)=NC1=Cc1ccco1', 'O=C1OC(c2ccco2)=NC1=Cc1ccc(Br)cc1', 'O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O']",5,0.006034300000000048,180
C1=NCOC1,5,7.462686567164178,5,20.833333333333336,0.4236618,0.3937256,0.428811,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(F)cc1', 'O=C1CC(=C2N=C(c3ccc(F)cc3)C(=O)O2)Nc2ccccc2O1', 'O=C1OC(=Cc2coc(-c3ccccc3O)n2)N=C1c1ccc(F)cc1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc(Br)cc1', 'O=C1OC(=C2C(=O)Oc3ccccc3N2O)N=C1c1ccc([N+](=O)[O-])cc1']",5,-0.03508539999999999,180
c1ccsc1,2,2.9850746268656714,2,8.333333333333332,0.4236618,0.3818484,0.42796164999999997,"['O=C1NC(c2cccs2)=NC1=Cc1ccco1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1O']",5,-0.046113249999999995,180
C1=NCCN1,2,2.9850746268656714,2,8.333333333333332,0.4236618,0.3818484,0.42796164999999997,"['O=C1NC(c2cccs2)=NC1=Cc1ccco1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1O']",5,-0.046113249999999995,180
c1cc[nH]c1,2,2.9850746268656714,2,8.333333333333332,0.4236618,0.40035405,0.42796164999999997,"['O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1']",5,-0.027607599999999954,180
c1ccc2c(c1)NCCCO2,1,1.4925373134328357,1,4.166666666666666,0.4236618,0.3608656,0.4271123,['O=C1CC(=C2N=C(c3ccc(F)cc3)C(=O)O2)Nc2ccccc2O1'],11,-0.06624669999999999,180
c1cocn1,1,1.4925373134328357,1,4.166666666666666,0.4236618,0.3664367,0.4271123,['O=C1OC(=Cc2coc(-c3ccccc3O)n2)N=C1c1ccc(F)cc1'],5,-0.060675599999999996,180
c1ccc2c(c1)CCO2,1,1.4925373134328357,1,4.166666666666666,0.4236618,0.0,0.4271123,['O=C1Oc2ccccc2C1O'],9,-0.4271123,180
c1ccccc1,30,41.66666666666667,22,91.66666666666666,0.40387415000000004,0.39975465,0.4158442,"['O=C1NC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)cc1', 'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'O=C1OC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccccc1', 'O=C(O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc(F)c1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1O', 'N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'Cc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1', 'Clc1ccc(C2=CC(c3ccccc3)=CC2=Cc2ccc(-c3ccccc3)o2)cc1', 'O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1Br', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'O=C1CC(=Cc2ccccc2)N=C1c1ccc(Br)cc1', 'CC(=O)Oc1ccc2oc(-c3ccccc3)c(Br)c2c1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1', 'O=Cc1cc(-c2oc(-c3ccccc3Br)cc2Br)no1', 'O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1']",6,-0.016089550000000008,190
C1=NCCO1,6,8.333333333333332,6,25.0,0.40387415000000004,0.39975465,0.41946914999999996,"['O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1Br', 'O=C1OC(c2cccs2)=NC1=Cc1cccs1', 'O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1']",5,-0.019714499999999968,190
C1=NCCN1,5,6.944444444444445,5,20.833333333333336,0.40387415000000004,0.3957741,0.4059942,"['O=C1NC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccccc2Br)=NC1=Cc1ccccc1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1']",5,-0.01022010000000001,190
c1ccoc1,5,6.944444444444445,5,20.833333333333336,0.40387415000000004,0.3957741,0.4059942,"['O=C1NC(c2ccco2)=NC1=Cc1ccccc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccccn1', 'Clc1ccc(C2=CC(c3ccccc3)=CC2=Cc2ccc(-c3ccccc3)o2)cc1', 'O=Cc1cc(-c2oc(-c3ccccc3Br)cc2Br)no1', 'O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1']",5,-0.01022010000000001,190
c1ccc2cocc2c1,5,6.944444444444445,5,20.833333333333336,0.40387415000000004,0.4537165,0.3957741,"['COCc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'O=C(O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1O', 'N#Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)on1']",9,0.057942400000000005,190
c1ccc2c(c1)NCCO2,4,5.555555555555555,4,16.666666666666664,0.40387415000000004,0.42683525,0.39676465,"['O=C1NC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccccc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc(F)c1', 'O=C1NC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O']",10,0.030070600000000003,190
c1ccsc1,4,5.555555555555555,3,12.5,0.40387415000000004,0.3840598,0.4106276,"['O=C1OC(c2cccs2)=NC1=Cc1ccccc1', 'O=C1OC(c2cccs2)=NC1=Cc1cccs1', 'O=C1NC(c2cccs2)=NC1=Cc1ccccc1']",5,-0.026567799999999975,190
C1=NCOC1,3,4.166666666666666,3,12.5,0.40387415000000004,0.4296017,0.3977552,"['O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccccc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc(F)c1', 'O=C1OC(=Cc2ccco2)N=C1c1ccccn1']",5,0.0318465,190
c1cnoc1,3,4.166666666666666,3,12.5,0.40387415000000004,0.4506557,0.4017541,"['O=C(O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'COCc1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'O=Cc1cc(-c2oc(-c3ccccc3Br)cc2Br)no1']",5,0.04890159999999999,190
c1ccncc1,2,2.7777777777777777,2,8.333333333333332,0.40387415000000004,0.4181609,0.39975465,"['O=C1OC(=Cc2ccco2)N=C1c1ccccn1', 'O=C1OC(c2ccccc2Br)=NC1=C(Nc1ccccn1)c1ccco1']",6,0.018406250000000013,190
c1ccc2c(c1)CCN2,1,1.3888888888888888,1,4.166666666666666,0.40387415000000004,0.2374104,0.4059942,['O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O'],9,-0.16858380000000003,190
C1=CCC=C1,1,1.3888888888888888,1,4.166666666666666,0.40387415000000004,0.3199604,0.4059942,['Clc1ccc(C2=CC(c3ccccc3)=CC2=Cc2ccc(-c3ccccc3)o2)cc1'],5,-0.08603380000000005,190
c1cc[nH]c1,1,1.3888888888888888,1,4.166666666666666,0.40387415000000004,0.3977552,0.4059942,['O=C1OC(c2ccc[nH]2)=NC1=Cc1ccccc1Br'],5,-0.008239000000000052,190
C1=NCCC1,1,1.3888888888888888,1,4.166666666666666,0.40387415000000004,0.3050234,0.4059942,['O=C1CC(=Cc2ccccc2)N=C1c1ccc(Br)cc1'],5,-0.10097080000000003,190
c1ccc2occc2c1,1,1.3888888888888888,1,4.166666666666666,0.40387415000000004,0.0168783,0.4059942,['CC(=O)Oc1ccc2oc(-c3ccccc3)c(Br)c2c1'],9,-0.3891159,190
c1ccccc1,30,41.0958904109589,20,80.0,0.4174893,0.4215187,0.2582741,"['O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br', 'Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(C(=O)O)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1O', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)ccc1OC(C)=O', 'O=C1OC(c2ccccn2)=NC1=C(Nc1ccc(Cl)cn1)c1ccccc1', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1']",6,0.16324460000000002,200
c1ccc2cocc2c1,9,12.32876712328767,9,36.0,0.4174893,0.4593725,0.3948188,"['Cc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1', 'Nc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C(O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1Cl', 'COCc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1O', 'COc1cc(-c2oc(-c3ccccc3)c3ccccc23)ccc1OC(C)=O']",9,0.06455369999999999,200
C1=NCCO1,8,10.95890410958904,8,32.0,0.4174893,0.41318725,0.4274608,"['O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br', 'S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccccn2)=NC1=C(Nc1ccc(Cl)cn1)c1ccccc1']",5,-0.014273549999999968,200
c1ccc2c(c1)NCCO2,6,8.21917808219178,6,24.0,0.4174893,0.41598515,0.4259502,"['O=C1OC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccc([N+](=O)[O-])cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(c2ccccc2Br)=NC1=C1Nc2ccccc2OC1=O', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(C(=O)O)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O']",10,-0.009965049999999975,200
c1ccncc1,4,5.47945205479452,3,12.0,0.4174893,0.3368576,0.4181992,"['S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1', 'O=C1OC(c2ccccn2)=NC1=C(Nc1ccc(Cl)cn1)c1ccccc1']",6,-0.08134160000000001,200
c1ccoc1,4,5.47945205479452,3,12.0,0.4174893,0.3930781,0.4181992,"['O=C1OC(c2ccco2)=NC1=Cc1ccccc1Br', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)co1', 'O=C1OC(c2ccco2)=NC1=C(Nc1ccccn1)c1ccco1']",5,-0.025121100000000007,200
C1=NCOC1,2,2.73972602739726,2,8.0,0.4174893,0.3921525,0.4189091,"['O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1ccc(C(=O)O)cc1']",5,-0.026756599999999964,200
c1cc[nH]c1,2,2.73972602739726,2,8.0,0.4174893,0.2827206,0.4189091,"['S=C1OC(c2cccnc2)=NC1=Cc1ccc[nH]1', 'O=C1C=C(Nc2ccc[nH]2)C(=O)c2ccccc21']",5,-0.1361885,200
c1cnc2cocc2c1,1,1.36986301369863,1,4.0,0.4174893,0.4397933,0.41598515,['COc1ccc(-c2oc(-c3ccccc3)c3cccnc23)cc1O'],9,0.023808149999999972,200
c1cnoc1,1,1.36986301369863,1,4.0,0.4174893,0.4274608,0.41598515,['CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)on1'],5,0.011475649999999948,200
c1c[nH]cn1,1,1.36986301369863,1,4.0,0.4174893,0.3877455,0.4181992,['O=C1OC(=Cc2c[nH]c(-c3ccccc3)n2)N=C1c1ccc(Cl)cc1'],5,-0.030453699999999972,200
C1CCNC1,1,1.36986301369863,1,4.0,0.4174893,0.2382674,0.4181992,['O=C1CCC(=C2Nc3ccccc3C2=O)N1'],5,-0.1799318,200
c1ccc2c(c1)CCN2,1,1.36986301369863,1,4.0,0.4174893,0.2382674,0.4181992,['O=C1CCC(=C2Nc3ccccc3C2=O)N1'],9,-0.1799318,200
C1=CCc2ccccc2C1,1,1.36986301369863,1,4.0,0.4174893,0.2582741,0.4181992,['O=C1C=C(Nc2ccc[nH]2)C(=O)c2ccccc21'],10,-0.1599251,200
C1=NCCN1,1,1.36986301369863,1,4.0,0.4174893,0.4189091,0.41598515,['O=C1NC(c2ccc(Br)cc2)=NC1=C1Nc2ccccc2OC1=O'],5,0.002923949999999953,200
c1ccc2oncc2c1,1,1.36986301369863,1,4.0,0.4174893,0.0618668,0.4181992,['S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1'],9,-0.3563324,200
c1ccccc1,38,55.88235294117647,22,91.66666666666666,0.4242175,0.4242175,0.22534384999999998,"['CC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCN(CC)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'O=C1OC(=O)C1=C(Nc1ccco1)c1ccc(Br)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'O=C1OC(=Cc2ccco2)N=C1c1ccc(Cl)cc1', 'CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)o1', 'COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1OC', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)oc1O', 'O=C1OC(c2ccc[nH]2)=NC1=Cc1ccc(Cl)cc1', 'O=C1CC(=Cc2ccc(Br)cc2)N=C(c2ccccc2)O1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccc(Br)cc23)cc1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=Cc1ccc(Cl)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1', 'O=Cc1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1', 'COCc1c(OC)cc(=O)oc1-c1oc(-c2ccccc2)c2ccccc12', 'COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccc(O)cc23)cc1O']",6,0.19887365000000004,210
c1ccc2cocc2c1,17,25.0,17,70.83333333333334,0.4242175,0.4297011,0.3953228,"['CC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCN(CC)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(OC)cc23)cc1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)o1', 'COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1OC', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)oc1O', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccc(Br)cc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)c3ccc(N)cc23)cc1', 'Cc1ccc(-c2oc(-c3ccc(Cl)cc3)c3ccc(Br)cc23)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'CCOc1ccc(-c2oc(-c3ccccc3)c3ccc(O)cc23)cc1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1', 'O=Cc1ccc(-c2oc(-c3ccccc3O)c3ccc(Br)cc23)cc1', 'COCc1c(OC)cc(=O)oc1-c1oc(-c2ccccc2)c2ccccc12', 'COc1ccc(-c2oc(-c3ccc(C)cc3)c3ccc(O)cc23)cc1O']",9,0.03437830000000003,210
