Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
O=CCc1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0009817,0.0026177,['O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21'],9,-0.001636,40
O=C1OC(C(=O)Cc2ccccc2)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0009817,0.0026177,['O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21'],19,-0.001636,40
O=C1OCc2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0009817,0.0026177,['O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21'],10,-0.001636,40
O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0009817,0.0026177,['O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21'],20,-0.001636,40
c1ccc2c(c1)COC2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0009817,0.0026177,['O=C1OC(O)(C(=O)Cc2ccccc2)c2ccccc21'],9,-0.001636,40
O=C1C2CC=CN1C2c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],14,-0.00026384999999999994,40
CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],23,-0.00026384999999999994,40
*C1C2CC=C(c3ncc[nH]3)N1C2=O,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],14,-0.00026384999999999994,40
*C1=CCC2C(=O)N1C2*,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],10,-0.00026384999999999994,40
O=C1C2CC=CN1C2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],8,-0.00026384999999999994,40
*C1=CCC2C(=O)N1C2c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],15,-0.00026384999999999994,40
O=C1C2CC=C(c3ncc[nH]3)N1C2c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],19,-0.00026384999999999994,40
O=C1C2CC=C(c3ncc[nH]3)N1C2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0022379,0.00250175,['CCn1ccnc1C1=CCC2(O)C(=O)N1C2c1ccc(Cl)cc1'],13,-0.00026384999999999994,40
O=C1C=C(CBr)C(=O)N1c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0115181,0.00212195,['O=C1C=C(CBr)C(=O)N1c1ccccc1'],15,0.009396149999999999,40
O=C1C=CC(=O)N1c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0115181,0.00212195,['O=C1C=C(CBr)C(=O)N1c1ccccc1'],13,0.009396149999999999,40
*N1C(=O)C=CC1=O,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0115181,0.00212195,['O=C1C=C(CBr)C(=O)N1c1ccccc1'],8,0.009396149999999999,40
*C1=CC2(CCC(=O)c3ccccc3C(=O)C2)C1=O,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21'],19,-0.0026177,40
O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21'],24,-0.0026177,40
O=C1CCC2(C=CC2=O)CC(=O)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21'],18,-0.0026177,40
c1ccc2c(c1)CCCCCC2,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0,0.0026177,['O=C1CCC2(C=C(c3ccccc3)C2=O)CC(=O)c2ccccc21'],12,-0.0026177,40
O=C1CC(=Cc2ccccc2)OC(=O)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0070242,0.00212195,['O=C1CC(=Cc2ccccc2Br)OC(=O)c2ccccc21'],20,0.00490225,40
O=C1CC(=Cc2ccccc2Br)OC(=O)c2ccccc21,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0070242,0.00212195,['O=C1CC(=Cc2ccccc2Br)OC(=O)c2ccccc21'],21,0.00490225,40
*c1ccccc1*,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],8,0.00303885,40
c1ccc(-c2ccccc2)cc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],12,0.00303885,40
*c1ccccc1-c1ccccc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],13,0.00303885,40
c1ccc(-c2ccccc2C2OCCO2)cc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],17,0.00303885,40
O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],20,0.00303885,40
*c1ccccc1C1OCCO1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],12,0.00303885,40
c1ccc(C2OCCO2)cc1,1,0.425531914893617,1,1.9607843137254901,0.0022379,0.0051608,0.00212195,['O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'],11,0.00303885,40
c1ccc2c(c1)CCCC2,4,1.951219512195122,4,7.6923076923076925,0.0071001,0.0088509,0.0071001,"['O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21', 'C=C1CC(=O)c2ccccc2C1O', 'O=C1Cc2ccccc2C(=O)C1O', 'CC(=O)OCc1ccccc1C1CC(=O)c2ccccc2C1=O']",10,0.0017508000000000003,50
c1ccc2c(c1)CCOC2,4,1.951219512195122,4,7.6923076923076925,0.0071001,0.0230022,0.00704135,"['O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21', 'O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1', 'O=C1OC(=Cc2ccccc2)C(O)c2ccccc21', 'O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1']",10,0.01596085,50
c1ccc2ocnc2c1,3,1.4634146341463417,2,3.8461538461538463,0.0071001,0.015315500000000001,0.0071001,"['O=c1oc2ccc(O)cc2n1Cc1ccccc1', 'COC(=O)C(=Cc1ccc2oc(-c3ccccc3)nc2c1)OC']",9,0.008215400000000001,50
c1ccc2c(c1)CCCO2,3,1.4634146341463417,3,5.769230769230769,0.0071001,0.0079597,0.0070578,"['O=C1Cc2cc(Br)ccc2OC1O', 'O=C1CC(CC2OC(=O)c3ccccc3C2=O)c2ccccc2O1', 'CC(=O)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1']",10,0.0009018999999999998,50
c1ccc2c(c1)CCNC2,3,1.4634146341463417,3,5.769230769230769,0.0071001,0.001166,0.0071424,"['O=C1Cc2ccccc2C(=O)N1O', 'CC(C)(C)OC(=O)N1CC(=O)c2ccccc2C1=O', 'O=C1Cc2ccccc2C(=O)N1OCc1ccccc1']",10,-0.0059764,50
c1ccc2c(c1)CCC2,2,0.975609756097561,2,3.8461538461538463,0.0071001,0.00783535,0.0071001,"['CCC1c2ccccc2C(=O)C1(O)C(=O)OC', 'COC(=O)C1(C(=O)OC)Cc2ccccc2C1=O']",9,0.0007352499999999998,50
C1=C2Nc3ccccc3CCN2CCN1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0027794,0.0071424,['CN1C=C2Nc3ccccc3CCN2CC1'],15,-0.0043630000000000006,50
c1ccc2occc2c1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=Cc1oc2ccccc2c1-c1ccccc1'],9,-0.0071424,50
O=C1CCc2ccccc21,2,0.975609756097561,2,3.8461538461538463,0.0071001,0.00783535,0.0071001,"['CCC1c2ccccc2C(=O)C1(O)C(=O)OC', 'COC(=O)C1(C(=O)OC)Cc2ccccc2C1=O']",10,0.0007352499999999998,50
c1cnc2ncccc2c1,2,0.975609756097561,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],10,0.01728,50
c1ccc(C2CCCN2)cc1,2,0.975609756097561,2,3.8461538461538463,0.0071001,0.00035945,0.00736895,"['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1', 'NC(=O)C1(c2ccccc2)CCCN1C(=O)c1ccc(Cl)cc1']",11,-0.0070095,50
O=C1Cc2ccccc2C(=O)N1,2,0.975609756097561,2,3.8461538461538463,0.0071001,0.00090635,0.00736895,"['O=C1Cc2ccccc2C(=O)N1O', 'O=C1Cc2ccccc2C(=O)N1OCc1ccccc1']",12,-0.0064626,50
C1=CCc2ccccc2CC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0160983,0.0070578,['COCC1=CCC(=O)c2ccccc2C1=O'],11,0.0090405,50
COCC1=CCC(=O)c2ccccc2C1=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0160983,0.0070578,['COCC1=CCC(=O)c2ccccc2C1=O'],16,0.0090405,50
*N1C(=O)COC1=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003029,0.0071424,['CC1(C)OC(=O)N(Cc2ccccc2)C1=O'],8,-0.0068395,50
O=C1COC(=O)N1Cc1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003029,0.0071424,['CC1(C)OC(=O)N(Cc2ccccc2)C1=O'],14,-0.0068395,50
C1=CC2CN(C1)Cc1ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.001816,0.0071424,['O=C1C=CC2C(=O)N1Cc1ccccc12'],13,-0.0053264,50
CC1(C)OC(=O)N(Cc2ccccc2)C1=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003029,0.0071424,['CC1(C)OC(=O)N(Cc2ccccc2)C1=O'],16,-0.0068395,50
CCC1c2ccccc2C(=O)C1(O)C(=O)OC,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0096648,0.0070578,['CCC1c2ccccc2C(=O)C1(O)C(=O)OC'],17,0.002606999999999999,50
O=C1CCc2oc(-c3ccccc3)c(Br)c2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],17,0.00852,50
*c1cc2c(o1)CCC(=O)C2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],11,0.00852,50
O=C1CCc2occc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],10,0.00852,50
O=C1C=CC2C(=O)N1Cc1ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.001816,0.0071424,['O=C1C=CC2C(=O)N1Cc1ccccc12'],15,-0.0053264,50
CN1C=C2Nc3ccccc3CCN2CC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0027794,0.0071424,['CN1C=C2Nc3ccccc3CCN2CC1'],16,-0.0043630000000000006,50
Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],21,0.01728,50
O=C1C=CCC(=O)c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0160983,0.0070578,['COCC1=CCC(=O)c2ccccc2C1=O'],13,0.0090405,50
O=C1CC(=Cc2ccccc2)C(=O)c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0343848,0.0070578,['O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21'],19,0.027327,50
O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0343848,0.0070578,['O=C1CC(=Cc2cccc(F)c2)C(=O)c2ccccc21'],20,0.027327,50
c1cc2c(o1)CCCC2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],9,0.00852,50
c1ccc2c(c1)CCN2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.2901352,0.0070578,['O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21'],9,0.2830774,50
O=C(ON=Cc1ccco1)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['NC(=NOC(=O)c1ccccc1O)c1ccco1'],16,-0.0071424,50
O=c1oc2ccc(O)cc2n1Cc1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0007962,0.0071424,['O=c1oc2ccc(O)cc2n1Cc1ccccc1'],18,-0.0063462,50
O=c1[nH]c2ccccc2o1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0007962,0.0071424,['O=c1oc2ccc(O)cc2n1Cc1ccccc1'],10,-0.0063462,50
O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.2901352,0.0070578,['O=C1C(=C2OC(=O)c3ccccc3C2=O)Nc2ccccc21'],22,0.2830774,50
O=c1oc2ccccc2n1Cc1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0007962,0.0071424,['O=c1oc2ccc(O)cc2n1Cc1ccccc1'],17,-0.0063462,50
*n1c(=O)oc2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0007962,0.0071424,['O=c1oc2ccc(O)cc2n1Cc1ccccc1'],11,-0.0063462,50
O=C1CC=C2c3ccccc3CCOC12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0339667,0.0070578,['COC(=O)C1=C2c3ccccc3CCOC2C(=O)C1(O)OC'],15,0.026908900000000003,50
COC(=O)C1=C2c3ccccc3CCOC2C(=O)C1(O)OC,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0339667,0.0070578,['COC(=O)C1=C2c3ccccc3CCOC2C(=O)C1(O)OC'],22,0.026908900000000003,50
C1=C2c3ccccc3CCOC2CC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0339667,0.0070578,['COC(=O)C1=C2c3ccccc3CCOC2C(=O)C1(O)OC'],14,0.026908900000000003,50
CCC(C)OC(=O)C1=Cc2ccccc2CC1=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0428171,0.0070578,['CCC(C)OC(=O)C1=Cc2ccccc2CC1=O'],18,0.035759299999999994,50
O=C1C=Cc2ccccc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0428171,0.0070578,['CCC(C)OC(=O)C1=Cc2ccccc2CC1=O'],11,0.035759299999999994,50
NC(=NOC(=O)c1ccccc1O)c1ccco1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['NC(=NOC(=O)c1ccccc1O)c1ccco1'],18,-0.0071424,50
C1=Cc2ccccc2CC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0428171,0.0070578,['CCC(C)OC(=O)C1=Cc2ccccc2CC1=O'],10,0.035759299999999994,50
O=Cc1oc2ccccc2c1-c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=Cc1oc2ccccc2c1-c1ccccc1'],17,-0.0071424,50
c1ccc(-c2coc3ccccc23)cc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=Cc1oc2ccccc2c1-c1ccccc1'],15,-0.0071424,50
*c1coc2ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=Cc1oc2ccccc2c1-c1ccccc1'],10,-0.0071424,50
c1ccc(-c2ccccc2)cc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0055708,0.0071424,['O=C(O)Cc1ccc(C(=O)O)c(O)c1-c1ccccc1'],12,-0.0015716000000000003,50
O=C(O)Cc1ccc(C(=O)O)c(O)c1-c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0055708,0.0071424,['O=C(O)Cc1ccc(C(=O)O)c(O)c1-c1ccccc1'],20,-0.0015716000000000003,50
CCC(F)(Br)C1=NOC(C)(CO)C1=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0165258,0.0070578,['CCC(F)(Br)C1=NOC(C)(CO)C1=O'],14,0.009468,50
O=C1CCC(=Cc2ccccc2)OC1O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0123278,0.0070578,['O=C1CCC(=Cc2ccccc2)OC1O'],15,0.0052699999999999995,50
O=C1CCC(=Cc2ccccc2)OC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0123278,0.0070578,['O=C1CCC(=Cc2ccccc2)OC1O'],14,0.0052699999999999995,50
C=C1CC(=O)c2ccccc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['C=C1CC(=O)c2ccccc2C1O'],12,-0.0071424,50
C=C1CC(=O)c2ccccc2C1O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['C=C1CC(=O)c2ccccc2C1O'],13,-0.0071424,50
O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0349763,0.0070578,['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'],22,0.027918500000000002,50
O=C1CCc2oc(-c3ccccc3)cc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0155778,0.0070578,['O=C1CCc2oc(-c3ccccc3)c(Br)c2C1'],16,0.00852,50
O=Cc1ccccc1O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],9,0.01728,50
*c1ccc2cccnc2n1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],11,0.01728,50
O=C(c1ccccc1)c1ccc2cccnc2n1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0243378,0.0070578,['Cc1cc(C)c2ccc(C(=O)c3ccccc3O)nc2n1'],18,0.01728,50
O=C1OCCc2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0349763,0.0070578,['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'],11,0.027918500000000002,50
O=CC(=O)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0349763,0.0070578,['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'],10,0.027918500000000002,50
CC(=O)C(=O)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0349763,0.0070578,['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'],11,0.027918500000000002,50
*C1Cc2ccccc2C(=O)O1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0349763,0.0070578,['O=C(CC1Cc2ccccc2C(=O)O1)C(=O)c1ccccc1'],12,0.027918500000000002,50
c1ccc2c(c1)COC2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0017226,0.0071424,['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'],9,-0.005419800000000001,50
O=S(=O)(c1ccccc1)C1CCNC1c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],20,-0.0068411,50
*C1OC(=O)c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0017226,0.0071424,['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'],11,-0.005419800000000001,50
COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0017226,0.0071424,['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'],22,-0.005419800000000001,50
O=[SH](=O)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],9,-0.0068411,50
*C1CCNC1c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],12,-0.0068411,50
*C1NCCC1S(=O)(=O)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],15,-0.0068411,50
O=S(=O)(c1ccccc1)C1CCNC1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],14,-0.0068411,50
NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0003013,0.0071424,['NC(=O)C1(c2ccccc2)NCCC1S(=O)(=O)c1ccccc1'],23,-0.0068411,50
O=C1Cc2cc(Br)ccc2OC1O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0018588,0.0071424,['O=C1Cc2cc(Br)ccc2OC1O'],13,-0.0052836,50
O=C1OC(Sc2ccccc2)c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0017226,0.0071424,['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'],17,-0.005419800000000001,50
O=C1OCc2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0017226,0.0071424,['COC(=O)C1(Sc2ccccc2)OC(=O)c2ccc(Cl)cc21'],10,-0.005419800000000001,50
O=C1OC(=Cc2ccccc2)C(O)c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=C1OC(=Cc2ccccc2)C(O)c2ccccc21'],19,-0.0071424,50
O=S1(=O)c2ccccc2-c2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],15,8.459999999999978e-05,50
O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],21,8.459999999999978e-05,50
*c1ccc2c(c1)-c1ccccc1S2(=O)=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],16,8.459999999999978e-05,50
c1ccc2c(c1)sc1ccccc12,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0071424,0.0070578,['O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'],13,8.459999999999978e-05,50
*C1(C2CCC(=O)NC2=O)N=N1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],12,0.06300159999999999,50
O=C1CCC(C2N=N2)C(=O)N1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],11,0.06300159999999999,50
O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],18,0.06300159999999999,50
O=C1CCCC(=O)N1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],8,0.06300159999999999,50
*C1CCC(=O)NC1=O,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],9,0.06300159999999999,50
c1ccc(CC2N=N2)cc1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],10,0.06300159999999999,50
*C1(Cc2ccccc2)N=N1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0700594,0.0070578,['O=C1CCC(C2(Cc3ccccc3)N=N2)C(=O)N1'],11,0.06300159999999999,50
CCC1COC(=O)C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0053337,0.0071424,['O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1'],8,-0.0018086999999999999,50
O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0053337,0.0071424,['O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1'],19,-0.0018086999999999999,50
O=C1COc2ccccc2C1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0018588,0.0071424,['O=C1Cc2cc(Br)ccc2OC1O'],11,-0.0052836,50
O=C1OC(=Cc2ccccc2)Cc2ccccc21,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0,0.0071424,['O=C1OC(=Cc2ccccc2)C(O)c2ccccc21'],18,-0.0071424,50
c1ccc2c(c1)CNC2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0053337,0.0071424,['O=C1CC(CCN2C(=O)c3ccccc3C2=O)CO1'],9,-0.0018086999999999999,50
O=C1CC(=O)c2ccccc2N1,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0070249,0.0071424,['O=C1CC(=O)c2ccccc2N1'],12,-0.00011750000000000042,50
c1ccc2c(c1)CCCN2,1,0.4878048780487805,1,1.9230769230769231,0.0071001,0.0070249,0.0071424,['O=C1CC(=O)c2ccccc2N1'],10,-0.00011750000000000042,50
